t_sec,coins_per_sec,total_earned,total_gems_earned,total_rubies_earned,events
17490,434.82,166710.95,18,48,grass:clover|upgrade:value->9|upgrade:value->10
17500,603.31,172286.01,18,48,upgrade:value->11|upgrade:growth->7|upgrade:rate->4|upgrade:growth->8|upgrade:robots->10
17510,726.33,179082.26,18,48,upgrade:growth->9|upgrade:value->12|garden:flower->5|garden:rock->3|garden:flower->6|garden:tree->1|garden:rock->4|garden:flower->7|garden:tree->2
17520,842.94,187078.55,18,48,garden:flower->8|garden:rock->5|garden:flower->9|garden:rock->6|garden:tree->3|garden:flower->10|garden:rock->7
17530,873.31,195690.98,18,48,garden:tree->4|garden:flower->11|garden:rock->8
17540,886.17,204526.30,18,48,
17550,886.17,213388.03,18,48,grass:thick|upgrade:value->13
17560,1131.95,223436.64,18,48,garden:fountain->1
17570,1222.51,234937.25,18,48,upgrade:value->14|garden:pond->1
17580,1301.97,247587.19,18,48,upgrade:value->15
17590,1364.97,260921.88,18,48,garden:fountain->2
17600,1466.08,274773.79,18,48,upgrade:value->16
17610,1533.74,289569.90,18,48,garden:rock->9|garden:flower->12|garden:rock->10|garden:flower->13|garden:tree->5|upgrade:rate->5|upgrade:growth->10
17620,1651.06,305229.39,18,48,upgrade:growth->11|upgrade:robots->11|upgrade:growth->12
17630,1815.69,322727.77,18,48,upgrade:growth->13|upgrade:rate->6
17640,1898.01,341506.81,18,48,upgrade:growth->14|garden:tree->6
17650,1987.18,361282.61,18,48,garden:fountain->3
17660,2124.23,381565.58,18,48,garden:pond->2
17670,2146.23,403027.86,18,48,upgrade:value->17|garden:rock->11|garden:flower->14|garden:tree->7|upgrade:robots->12
17680,2266.79,425613.41,18,48,upgrade:growth->15|garden:rock->12|garden:flower->15
17690,2377.83,448783.94,18,48,garden:rock->13|garden:tree->8|garden:flower->16
17700,2404.39,472721.27,18,48,garden:pond->3|garden:tree->9|garden:flower->17
17710,2443.03,497082.81,18,48,garden:rock->14|garden:flower->18|garden:tree->10
17720,2469.92,521689.13,18,48,
17730,2469.92,546388.33,18,48,
17740,2469.92,571087.53,18,48,prestige-51|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:value->1|upgrade:robots->6|upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:value->6|upgrade:growth->1|upgrade:speed->1|upgrade:rate->2|upgrade:growth->2|upgrade:robots->8|upgrade:growth->3|upgrade:value->7
17750,1034.55,580975.63,44,48,upgrade:value->8|upgrade:value->9|garden:flower->1|upgrade:value->10|garden:flower->2|garden:flower->3|garden:rock->1|upgrade:value->11|garden:flower->4|garden:rock->2|upgrade:rate->3|upgrade:growth->4|upgrade:growth->5|upgrade:robots->9|upgrade:growth->6|upgrade:rate->4|upgrade:growth->7
17760,1863.47,595390.65,44,48,grass:clover|upgrade:value->12|upgrade:growth->8|upgrade:robots->10|upgrade:growth->9|garden:rock->3|garden:flower->5|garden:tree->1|garden:flower->6|upgrade:value->13|garden:rock->4|garden:rock->5|garden:flower->7|garden:flower->8|garden:tree->2|upgrade:rate->5
17770,2592.91,618603.21,44,48,upgrade:growth->10|garden:tree->3|garden:fountain->1|garden:rock->6|garden:rock->7|garden:flower->9|garden:tree->4|garden:rock->8|garden:flower->10|garden:flower->11
17780,3057.40,647769.96,44,48,grass:thick|upgrade:value->14|upgrade:value->15|garden:pond->1
17790,3835.96,681927.04,44,48,garden:fountain->2|upgrade:value->16|garden:tree->5|garden:rock->9|garden:flower->12
17800,4362.86,722442.80,44,48,garden:rock->10|garden:tree->6|upgrade:robots->11|upgrade:growth->11|upgrade:growth->12|upgrade:rate->6|upgrade:growth->13|garden:pond->2|garden:flower->13
17810,5137.88,770849.23,44,48,garden:fountain->3|upgrade:value->17|garden:pond->3
17820,5796.52,825497.34,44,48,upgrade:value->18|garden:rock->11|garden:tree->7|garden:rock->12|garden:flower->14|garden:rock->13|garden:tree->8
17830,6187.38,885426.97,44,48,garden:flower->15|garden:rock->14|garden:flower->16|garden:flower->17|garden:tree->9|upgrade:robots->12|upgrade:growth->14
17840,6549.79,948865.25,44,48,upgrade:growth->15|upgrade:rate->7|garden:tree->10|garden:flower->18
17850,6851.15,1017268.14,44,48,
17860,6851.15,1085779.63,44,48,grass:crystal|upgrade:growth->16
17870,8113.76,1165709.46,44,48,garden:fountain->4|upgrade:value->19|garden:pond->4
17880,9071.01,1254083.44,44,48,garden:fountain->5
17890,9620.77,1346442.80,44,48,upgrade:value->20|upgrade:growth->17|upgrade:robots->13
17900,10364.16,1445636.59,44,48,upgrade:growth->18|garden:pond->5
17910,10824.86,1551397.42,44,48,upgrade:value->21|garden:rock->15|garden:tree->11|garden:flower->19
17920,11335.65,1662022.36,44,48,garden:rock->16|garden:flower->20
17930,11408.83,1776090.21,44,48,garden:fountain->6
17940,12060.76,1892786.25,44,48,upgrade:value->22|garden:pond->6
17950,12602.38,2015243.30,44,48,garden:rock->17
17960,12660.73,2141850.58,44,48,upgrade:value->23|garden:tree->12|garden:rock->18
17970,13199.56,2270933.73,44,48,garden:tree->13|garden:flower->21|garden:flower->22
17980,13283.16,2403624.93,44,48,
17990,13283.16,2536456.55,44,48,garden:fountain->7|garden:rock->19
18000,14065.40,2672288.66,44,48,garden:tree->14|garden:flower->23|garden:rock->20
18010,14193.66,2813635.54,44,48,garden:flower->24|garden:flower->25|garden:pond->7|upgrade:rate->8
18020,14360.87,2956205.31,44,48,upgrade:growth->19
18030,14830.57,3102632.19,44,48,upgrade:growth->20|tool:Push Mower|garden:rock->21
18040,15369.80,3253895.09,44,48,garden:tree->15|prestige-52|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:value->1|upgrade:robots->6|upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:speed->1|upgrade:growth->1|upgrade:rate->2|upgrade:growth->2|upgrade:robots->8|upgrade:growth->3|upgrade:value->6|upgrade:value->7|upgrade:rate->3|upgrade:growth->4|upgrade:value->8|upgrade:value->9|garden:flower->1|upgrade:value->10|upgrade:value->11|garden:flower->2|garden:rock->1|garden:flower->3|garden:rock->2|upgrade:value->12|garden:flower->4|garden:rock->3|garden:flower->5|upgrade:robots->9|upgrade:growth->5|upgrade:growth->6|upgrade:rate->4|upgrade:growth->7|upgrade:robots->10|upgrade:growth->8|upgrade:growth->9|upgrade:rate->5|upgrade:growth->10|garden:tree->1|garden:flower->6|upgrade:value->13|garden:rock->4|garden:rock->5|garden:tree->2|garden:flower->7|garden:flower->8|garden:tree->3|upgrade:robots->11
18050,10166.86,3334576.54,119,48,upgrade:growth->11|garden:fountain->1|upgrade:value->14|upgrade:growth->12|upgrade:rate->6|garden:rock->6|upgrade:growth->13|garden:flower->9|upgrade:value->15|garden:rock->7|garden:rock->8|garden:tree->4|garden:flower->10|garden:fountain->2|garden:flower->11|grass:thick|garden:pond->1|upgrade:value->16|garden:rock->9|garden:tree->5|garden:rock->10|garden:tree->6|garden:flower->12|garden:flower->13
18060,17916.93,3480260.29,119,48,garden:fountain->3|upgrade:value->17|upgrade:value->18|garden:rock->11|garden:rock->12|garden:tree->7|upgrade:robots->12|upgrade:growth->14|garden:pond->2|upgrade:growth->15|upgrade:rate->7|garden:pond->3|upgrade:growth->16|garden:tree->8|garden:flower->14|garden:flower->15
18070,24528.09,3697503.18,119,48,garden:fountain->4|garden:rock->13|garden:rock->14|garden:flower->16|garden:tree->9|garden:tree->10|garden:flower->17|garden:flower->18|grass:crystal|upgrade:value->19
18080,30921.43,3973227.20,119,48,garden:fountain->5|upgrade:value->20|garden:pond->4|upgrade:robots->13|upgrade:growth->17|upgrade:growth->18
18090,36952.05,4318533.05,119,48,upgrade:value->21|garden:rock->15|garden:rock->16|garden:tree->11|garden:flower->19|garden:flower->20|upgrade:rate->8|garden:pond->5|upgrade:growth->19|garden:fountain->6
18100,42908.15,4722812.36,119,48,upgrade:value->22|garden:pond->6|garden:rock->17|upgrade:value->23|garden:rock->18|garden:tree->12|garden:tree->13|garden:flower->21|garden:flower->22
18110,47196.22,5176229.56,119,48,garden:fountain->7|garden:pond->7|garden:rock->19|garden:rock->20|garden:rock->21
18120,50841.46,5663943.55,119,48,garden:tree->14|garden:flower->23|garden:tree->15|tool:Push Mower|upgrade:growth->20|garden:flower->24|garden:flower->25
18130,52947.27,6184044.14,119,48,grass:golden
18140,58270.39,6718839.96,119,48,upgrade:growth->21|upgrade:value->24
18150,62103.38,7322082.19,119,48,upgrade:growth->22|garden:fountain->8
18160,67252.82,7963215.95,119,48,garden:pond->8|upgrade:value->25
18170,69953.03,8649491.97,119,48,upgrade:growth->23|upgrade:value->26
18180,74254.86,9367525.14,119,48,garden:rock->22|garden:tree->16|garden:flower->26
18190,74841.55,10115614.46,119,48,garden:fountain->9|garden:pond->9
18200,79043.56,10888139.65,119,48,upgrade:growth->24
18210,81248.37,11694008.91,119,48,upgrade:value->27|garden:rock->23|garden:pond->10|garden:rock->24|garden:tree->17
18220,85254.19,12531886.36,119,48,garden:flower->27|garden:tree->18|garden:flower->28|garden:flower->29
18230,85692.33,13387686.30,119,48,
18240,85692.33,14244609.57,119,48,garden:fountain->10
18250,89678.02,15129432.67,119,48,upgrade:growth->25
18260,92077.43,16043008.71,119,48,upgrade:value->28|garden:rock->25
18270,95235.67,16981462.64,119,48,
18280,95235.67,17933819.34,119,48,upgrade:growth->26
18290,97717.38,18910993.15,119,48,upgrade:value->29|garden:rock->26
18300,100982.98,19903154.47,119,48,
18310,100982.98,20912984.25,119,48,upgrade:growth->27|garden:flower->30
18320,103639.75,21933256.87,119,48,
18330,103639.75,22969654.34,119,48,upgrade:value->30
18340,106545.53,24011863.39,119,48,garden:rock->27|prestige-53|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:value->1|upgrade:robots->6|upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:speed->1|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:rate->2|upgrade:growth->1|upgrade:robots->8|upgrade:growth->2|upgrade:value->6|upgrade:value->7|upgrade:value->8|upgrade:value->9|upgrade:rate->3|upgrade:growth->3|upgrade:value->10|upgrade:value->11|garden:rock->1|garden:flower->1|garden:flower->2|garden:rock->2|upgrade:value->12|garden:flower->3|garden:rock->3|upgrade:growth->4|upgrade:robots->9|upgrade:growth->5|upgrade:rate->4|upgrade:growth->6|upgrade:robots->10|upgrade:growth->7|upgrade:growth->8|upgrade:rate->5|upgrade:growth->9|upgrade:robots->11|upgrade:growth->10|upgrade:value->13|garden:tree->1|garden:rock->4|garden:fountain->1|upgrade:value->14|garden:rock->5|garden:tree->2|garden:flower->4|garden:rock->6|garden:tree->3|upgrade:value->15|garden:pond->1|garden:flower->5|garden:flower->6|garden:fountain->2|garden:rock->7|upgrade:value->16|garden:rock->8|garden:flower->7|garden:rock->9|garden:flower->8|garden:tree->4|upgrade:rate->6|upgrade:growth->11|upgrade:growth->12|upgrade:robots->12|upgrade:growth->13|garden:pond->2|garden:fountain->3|upgrade:value->17|garden:tree->5|garden:rock->10|garden:flower->9|garden:flower->10|garden:flower->11|grass:thick|garden:tree->6|upgrade:value->18|garden:rock->11|garden:rock->12|garden:flower->12|garden:flower->13|garden:tree->7|upgrade:rate->7|upgrade:growth->14|upgrade:growth->15|upgrade:robots->13|garden:pond->3|upgrade:growth->16|garden:tree->8|garden:flower->14|garden:flower->15
18350,112700.05,24720294.39,376,48,garden:fountain->4|upgrade:value->19|garden:pond->4|garden:rock->13|garden:rock->14|garden:tree->9|garden:tree->10|grass:crystal|upgrade:rate->8|upgrade:growth->17|garden:fountain->5|garden:flower->16|upgrade:value->20|upgrade:growth->18|tool:Push Mower|garden:pond->5|garden:flower->17|upgrade:value->21|garden:rock->15|upgrade:growth->19|garden:rock->16|garden:tree->11|garden:flower->18|garden:flower->19|garden:flower->20|garden:fountain->6|upgrade:value->22|garden:pond->6|upgrade:growth->20|garden:rock->17|upgrade:value->23|garden:rock->18|garden:tree->12|garden:tree->13|garden:flower->21|garden:flower->22
18360,216612.14,26471261.58,376,48,garden:fountain->7|garden:pond->7|upgrade:growth->21|upgrade:value->24|garden:rock->19|garden:rock->20|garden:rock->21|garden:tree->14|garden:tree->15|garden:flower->23|garden:flower->24|garden:flower->25|grass:golden|upgrade:growth->22
18370,278643.52,28983873.05,376,48,garden:fountain->8|garden:pond->8|upgrade:value->25|upgrade:growth->23|upgrade:value->26|garden:rock->22|garden:tree->16|garden:flower->26|garden:fountain->9|garden:pond->9
18380,344304.75,32192047.26,376,48,upgrade:growth->24|upgrade:value->27|garden:rock->23|garden:pond->10|upgrade:growth->25|garden:rock->24|garden:tree->17|garden:flower->27|garden:tree->18|garden:flower->28|garden:flower->29
18390,383153.74,35914502.70,376,48,garden:fountain->10|upgrade:value->28|garden:rock->25|upgrade:growth->26
18400,425604.95,39991039.39,376,48,upgrade:value->29|garden:rock->26|upgrade:growth->27|garden:flower->30
18410,451377.10,44419038.67,376,48,upgrade:value->30|garden:rock->27|garden:rock->28|garden:tree->19|garden:flower->31
18420,469430.68,49086228.67,376,48,upgrade:value->31|upgrade:growth->28|garden:rock->29|garden:tree->20|garden:flower->32|garden:tree->21
18430,498711.53,53966634.80,376,48,garden:flower->33|upgrade:value->32
18440,512290.80,58983551.61,376,48,upgrade:growth->29|garden:rock->30|garden:tree->22
18450,527962.65,64161464.70,376,48,garden:flower->34
18460,528303.28,69444497.45,376,48,upgrade:value->33|garden:rock->31
18470,544322.67,74866991.98,376,48,upgrade:growth->30|garden:rock->32|garden:tree->23|garden:flower->35
18480,560933.58,80400090.25,376,48,garden:flower->36
18490,561286.05,86012950.78,376,48,upgrade:value->34
18500,575436.12,91696561.65,376,48,
18510,575436.12,97450922.87,376,48,upgrade:growth->31|garden:rock->33|garden:tree->24|garden:flower->37
18520,592593.34,103361199.40,376,48,
18530,592593.34,109287132.81,376,48,upgrade:value->35
18540,607165.31,115256782.12,376,48,
18550,607165.31,121328435.20,376,48,upgrade:growth->32
18560,620703.12,127440701.71,376,48,garden:rock->34|garden:tree->25|garden:flower->38
18570,624873.51,133681506.66,376,48,
18580,624873.51,139930241.71,376,48,
18590,624873.51,146178976.77,376,48,upgrade:value->36|garden:rock->35
18600,642604.96,152538159.55,376,48,
18610,642604.96,158964209.14,376,48,
18620,642604.96,165390258.73,376,48,upgrade:growth->33
18630,656586.67,171886216.87,376,48,garden:rock->36|garden:flower->39|garden:tree->26
18640,660936.42,178483053.72,376,48,garden:flower->40|prestige-54|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:value->1|upgrade:robots->6|upgrade:value->2|upgrade:robots->7|upgrade:rate->1|upgrade:speed->1|upgrade:value->3|upgrade:rate->2|upgrade:value->4|upgrade:value->5|upgrade:robots->8|upgrade:growth->1|upgrade:value->6|upgrade:value->7|upgrade:rate->3|upgrade:growth->2|upgrade:value->8|upgrade:robots->9|upgrade:growth->3|upgrade:value->9|upgrade:value->10|upgrade:value->11|garden:rock->1|garden:flower->1|garden:rock->2|upgrade:value->12|upgrade:growth->4|upgrade:rate->4|upgrade:growth->5|upgrade:robots->10|upgrade:growth->6|upgrade:rate->5|upgrade:growth->7|garden:rock->3|garden:flower->2|upgrade:value->13|garden:rock->4|garden:fountain->1|garden:flower->3|upgrade:value->14|garden:rock->5|garden:flower->4|upgrade:robots->11|upgrade:growth->8|upgrade:growth->9|upgrade:rate->6|upgrade:growth->10|garden:rock->6|upgrade:robots->12|upgrade:growth->11|garden:tree->1|garden:tree->2|upgrade:value->15|garden:tree->3|garden:fountain->2|garden:pond->1|garden:rock->7|garden:flower->5|upgrade:value->16|garden:flower->6|garden:rock->8|garden:tree->4|garden:fountain->3|garden:flower->7|garden:rock->9|upgrade:value->17|garden:flower->8|garden:rock->10|grass:thick|upgrade:value->18|garden:flower->9|garden:fountain->4|garden:rock->11|garden:flower->10|upgrade:value->19|garden:rock->12|garden:flower->11|grass:crystal|upgrade:rate->7|upgrade:growth->12|upgrade:growth->13|upgrade:robots->13|upgrade:growth->14|garden:pond->2|garden:tree->5|garden:rock->13|garden:fountain->5|upgrade:value->20|garden:rock->14|garden:flower->12|upgrade:value->21|garden:flower->13|garden:rock->15|garden:fountain->6|garden:flower->14|garden:rock->16|upgrade:value->22|garden:flower->15|garden:rock->17|upgrade:value->23|garden:fountain->7|garden:flower->16|garden:tree->6|upgrade:rate->8|upgrade:growth->15|garden:pond->3|garden:tree->7|garden:pond->4|garden:tree->8|tool:Push Mower|upgrade:growth->16|upgrade:growth->17|upgrade:growth->18|garden:pond->5|garden:tree->9|upgrade:growth->19|garden:tree->10|garden:pond->6|upgrade:growth->20|garden:tree->11|garden:rock->18|garden:pond->7|upgrade:growth->21|upgrade:value->24|garden:tree->12|garden:rock->19|garden:flower->17|garden:rock->20|garden:tree->13|garden:flower->18|garden:rock->21|garden:tree->14|garden:flower->19|garden:flower->20
18650,1159457.48,183633374.21,1350,48,grass:golden|upgrade:growth->22|garden:flower->21|garden:flower->22|garden:flower->23|garden:flower->24|garden:fountain->8|garden:pond->8|upgrade:value->25|upgrade:growth->23|upgrade:value->26|garden:fountain->9|garden:pond->9|garden:rock->22|upgrade:growth->24|upgrade:value->27|garden:tree->15|garden:rock->23|garden:pond->10|upgrade:growth->25|garden:rock->24|garden:tree->16|garden:tree->17|garden:tree->18|garden:fountain->10|garden:flower->25|garden:flower->26|garden:flower->27|upgrade:value->28|garden:rock->25|garden:flower->28|upgrade:growth->26|upgrade:value->29|garden:rock->26|garden:flower->29|upgrade:growth->27|garden:flower->30
18660,2101921.97,201354900.72,1350,48,upgrade:value->30|garden:rock->27|garden:rock->28|garden:tree->19|garden:flower->31|upgrade:value->31|upgrade:growth->28|garden:rock->29|garden:tree->20|garden:tree->21|garden:flower->32|garden:flower->33|upgrade:value->32|upgrade:growth->29|garden:rock->30|garden:tree->22|garden:flower->34
18670,2459761.75,224682845.92,1350,48,upgrade:value->33|garden:rock->31|upgrade:growth->30|garden:rock->32|garden:tree->23|garden:flower->35|garden:flower->36|upgrade:value->34
18680,2679007.61,250614358.34,1350,48,upgrade:growth->31|garden:rock->33|garden:tree->24|garden:flower->37|upgrade:value->35
18690,2826709.99,278306744.55,1350,48,upgrade:growth->32|garden:rock->34|garden:tree->25|garden:flower->38|upgrade:value->36
18700,2978955.21,307359417.07,1350,48,garden:rock->35|garden:rock->36|garden:flower->39|garden:flower->40|garden:tree->26|upgrade:robots->14|upgrade:growth->33
