t_sec,coins_per_sec,total_earned,total_gems_earned,total_rubies_earned,events
21780,524916.16,211903764.69,4687,71,upgrade:value->33|garden:tree->23|garden:flower->35
21790,535036.18,217191561.22,4687,71,garden:rock->30|garden:flower->36
21800,535604.73,222547060.95,4687,71,upgrade:value->34
21810,544452.82,227929652.50,4687,71,garden:tree->24|garden:rock->31|garden:flower->37
21820,546068.54,233389207.11,4687,71,
21830,546068.54,238849892.53,4687,71,upgrade:value->35|garden:tree->25|upgrade:rate->12
21840,555997.37,244348174.69,4687,71,
21850,555997.37,249908148.37,4687,71,upgrade:growth->31
21860,568708.70,255557101.36,4687,71,
21870,568708.70,261244188.33,4687,71,upgrade:growth->32|garden:rock->32|garden:flower->38
21880,582012.90,266996044.35,4687,71,
21890,582012.90,272816173.31,4687,71,
21900,582012.90,278636302.28,4687,71,upgrade:value->36
21910,591310.23,284465728.58,4687,71,garden:tree->26|garden:rock->33|garden:flower->39
21920,592985.26,290387897.94,4687,71,garden:rock->34|garden:flower->40
21930,593583.82,296320788.70,4687,71,
21940,593583.82,302256626.88,4687,71,
21950,593583.82,308192465.05,4687,71,
21960,593583.82,314128303.22,4687,71,upgrade:value->37
21970,602907.12,320092111.31,4687,71,garden:tree->27|garden:flower->41
21980,604294.41,326129431.28,4687,71,garden:rock->35
21990,604605.90,332174555.83,4687,71,
22000,604605.90,338220614.85,4687,71,
22010,604605.90,344266673.88,4687,71,
22020,604605.90,350312732.91,4687,71,
22030,604605.90,356358791.93,4687,71,
22040,604605.90,362404850.96,4687,71,upgrade:value->38|garden:tree->28
22050,615062.99,368547694.55,4687,71,garden:flower->42
22060,615360.12,374700404.33,4687,71,garden:rock->36|garden:flower->43
22070,615969.60,380857722.13,4687,71,
22080,615969.60,387017418.17,4687,71,
22090,615969.60,393177114.21,4687,71,
22100,615969.60,399336810.25,4687,71,
22110,615969.60,405496506.29,4687,71,
22120,615969.60,411656202.33,4687,71,
22130,615969.60,417815898.37,4687,71,
22140,615969.60,423975594.41,4687,71,upgrade:value->39
22150,625340.34,430163402.65,4687,71,garden:tree->29
22160,626470.16,436420195.49,4687,71,garden:rock->37
22170,626783.08,442686148.77,4687,71,garden:flower->44
22180,627085.03,448955489.35,4687,71,
22190,627085.03,455226339.69,4687,71,
22200,627085.03,461497190.04,4687,71,
22210,627085.03,467768040.38,4687,71,
22220,627085.03,474038890.73,4687,71,
22230,627085.03,480309741.07,4687,71,
22240,627085.03,486580591.42,4687,71,
22250,627085.03,492851441.76,4687,71,prestige-57|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:robots->7|upgrade:rate->1|upgrade:rate->2|upgrade:robots->8|upgrade:value->1|upgrade:rate->3|upgrade:robots->9|upgrade:value->2|upgrade:rate->4|upgrade:value->3|upgrade:value->4|upgrade:robots->10|upgrade:growth->1|upgrade:value->5|upgrade:rate->5|upgrade:growth->2|upgrade:robots->11|upgrade:growth->3|upgrade:rate->6|upgrade:value->6|upgrade:value->7|upgrade:value->8|upgrade:growth->4|upgrade:robots->12|upgrade:growth->5|upgrade:rate->7|upgrade:value->9|upgrade:value->10|upgrade:growth->6|upgrade:robots->13|upgrade:growth->7|upgrade:rate->8|upgrade:growth->8|tool:Push Mower|upgrade:growth->9|upgrade:growth->10|upgrade:value->11|upgrade:growth->11|garden:flower->1|garden:tree->1|upgrade:value->12|garden:flower->2|upgrade:growth->12|garden:tree->2|garden:flower->3|upgrade:value->13|upgrade:growth->13|garden:flower->4|grass:thick|garden:tree->3|garden:pond->1|garden:rock->1|upgrade:value->14|upgrade:growth->14|garden:flower->5|garden:rock->2|garden:tree->4|upgrade:value->15|garden:pond->2|garden:flower->6|garden:rock->3|upgrade:growth->15|garden:tree->5|upgrade:value->16|garden:flower->7|garden:rock->4|garden:fountain->1|garden:pond->3|upgrade:growth->16|garden:tree->6|garden:flower->8|upgrade:value->17|garden:rock->5|garden:flower->9
22260,292815.02,496722417.28,9517,71,grass:crystal|garden:tree->7|upgrade:growth->17|garden:rock->6|upgrade:value->18|garden:pond->4|garden:fountain->2|garden:flower->10|garden:rock->7|garden:tree->8|upgrade:growth->18|upgrade:value->19|garden:flower->11|garden:rock->8|garden:tree->9|garden:fountain->3|garden:flower->12|upgrade:value->20|garden:rock->9|garden:flower->13|garden:tree->10|upgrade:value->21|garden:rock->10|garden:flower->14|garden:fountain->4|garden:rock->11|garden:flower->15|upgrade:value->22|garden:flower->16|garden:rock->12|garden:flower->17|garden:rock->13|garden:tree->11|upgrade:robots->14|garden:pond->5|garden:rock->14|upgrade:growth->19|garden:pond->6|garden:pond->7|garden:tree->12|garden:tree->13|garden:flower->18|garden:tree->14|garden:flower->19|garden:rock->15|garden:tree->15|garden:flower->20|garden:rock->16|garden:flower->21|garden:rock->17|garden:flower->22|garden:rock->18|garden:flower->23|garden:rock->19|garden:flower->24|garden:rock->20|garden:flower->25|garden:rock->21|grass:golden|garden:fountain->5|upgrade:value->23|upgrade:value->24|garden:fountain->6|upgrade:value->25|upgrade:value->26|garden:fountain->7|garden:flower->26
22270,546211.54,501533127.55,9517,71,upgrade:value->27|garden:fountain->8|garden:tree->16|upgrade:rate->9|upgrade:growth->20|upgrade:growth->21|garden:pond->8|upgrade:rate->10|upgrade:growth->22|upgrade:growth->23|upgrade:robots->15|garden:pond->9|upgrade:growth->24|garden:pond->10|garden:rock->22|upgrade:growth->25|upgrade:rate->11|garden:tree->17|garden:flower->27|garden:rock->23|garden:flower->28|upgrade:growth->26
22280,707372.39,508086275.96,9517,71,upgrade:value->28|garden:tree->18|upgrade:value->29|garden:rock->24|garden:flower->29|upgrade:growth->27|upgrade:robots->16|garden:fountain->9|garden:tree->19|garden:rock->25|garden:flower->30|garden:rock->26|garden:flower->31
22290,764506.23,515545771.52,9517,71,upgrade:growth->28|upgrade:value->30|garden:tree->20|garden:flower->32|garden:rock->27
22300,799575.23,523457585.29,9517,71,upgrade:growth->29|garden:fountain->10|upgrade:value->31|garden:tree->21|garden:flower->33
22310,842349.02,531770055.31,9517,71,upgrade:value->32|garden:tree->22|garden:rock->28|garden:flower->34|garden:rock->29
22320,859312.54,540341327.86,9517,71,upgrade:value->33|garden:tree->23|garden:flower->35|garden:rock->30|garden:flower->36
22330,876331.03,549081823.22,9517,71,upgrade:value->34|garden:tree->24|upgrade:rate->12
22340,892059.47,557936015.32,9517,71,upgrade:growth->30
22350,912992.62,567024075.24,9517,71,upgrade:growth->31|garden:rock->31|garden:flower->37
22360,934869.31,576349493.57,9517,71,upgrade:value->35|garden:tree->25|garden:rock->32
22370,951808.30,585760926.79,9517,71,garden:flower->38
22380,952270.24,595283167.25,9517,71,upgrade:value->36
22390,966980.90,604820580.31,9517,71,garden:tree->26|garden:rock->33|garden:flower->39|garden:rock->34
22400,970234.05,614513858.81,9517,71,garden:flower->40
22410,970703.60,624220894.84,9517,71,
22420,970703.60,633927930.86,9517,71,upgrade:value->37|garden:tree->27
22430,987286.22,643712389.12,9517,71,garden:flower->41|garden:rock->35
22440,988255.80,653592498.88,9517,71,
22450,988255.80,663475056.91,9517,71,
22460,988255.80,673357614.94,9517,71,upgrade:value->38
22470,1003042.67,683254959.84,9517,71,garden:tree->28|garden:flower->42
22480,1005385.33,693299848.92,9517,71,garden:rock->36|garden:flower->43
22490,1006363.68,703360085.85,9517,71,
22500,1006363.68,713423722.64,9517,71,
22510,1006363.68,723487359.43,9517,71,
22520,1006363.68,733550996.22,9517,71,
22530,1006363.68,743614633.00,9517,71,upgrade:value->39
22540,1021192.22,753752412.50,9517,71,garden:rock->37|garden:flower->44
22550,1022178.18,763971244.25,9517,71,garden:tree->29|upgrade:robots->17
22560,1024066.00,774208128.61,9517,71,upgrade:growth->32
22570,1046719.84,784584711.63,9517,71,
22580,1046719.84,795051910.00,9517,71,upgrade:growth->33
22590,1069373.67,805722992.90,9517,71,
22600,1069373.67,816416729.64,9517,71,upgrade:growth->34|upgrade:rate->13
22610,1092027.51,827246389.40,9517,71,
22620,1092027.51,838166664.50,9517,71,
22630,1092027.51,849086939.61,9517,71,upgrade:growth->35
22640,1114681.35,860052522.39,9517,71,
22650,1114681.35,871199335.86,9517,71,
22660,1114681.35,882346149.34,9517,71,
22670,1114681.35,893492962.81,9517,71,
22680,1114681.35,904639776.29,9517,71,upgrade:growth->36
22690,1137335.18,915877205.11,9517,71,
22700,1137335.18,927250556.95,9517,71,
22710,1137335.18,938623908.80,9517,71,
22720,1137335.18,949997260.64,9517,71,
22730,1137335.18,961370612.48,9517,71,
22740,1137335.18,972743964.32,9517,71,upgrade:value->40
22750,1153842.23,984166837.29,9517,71,garden:tree->30
22760,1155757.45,995716750.87,9517,71,garden:rock->38|garden:flower->45
22770,1156807.64,1007280283.75,9517,71,garden:rock->39
22780,1157359.03,1018850565.72,9517,71,
22790,1157359.03,1030424156.01,9517,71,
22800,1157359.03,1041997746.30,9517,71,
22810,1157359.03,1053571336.58,9517,71,
22820,1157359.03,1065144926.87,9517,71,
22830,1157359.03,1076718517.16,9517,71,
22840,1157359.03,1088292107.44,9517,71,
22850,1157359.03,1099865697.73,9517,71,
22860,1157359.03,1111439288.02,9517,71,upgrade:value->41
22870,1173900.61,1123161752.50,9517,71,garden:tree->31
22880,1175845.05,1134918258.57,9517,71,garden:flower->46
22890,1176351.47,1146681773.31,9517,71,garden:rock->40
22900,1176904.01,1158450260.89,9517,71,garden:flower->47
22910,1177410.67,1170223354.30,9517,71,
22920,1177410.67,1181997461.03,9517,71,
22930,1177410.67,1193771567.75,9517,71,
22940,1177410.67,1205545674.48,9517,71,
22950,1177410.67,1217319781.21,9517,71,
22960,1177410.67,1229093887.94,9517,71,
22970,1177410.67,1240867994.67,9517,71,
22980,1177410.67,1252642101.40,9517,71,
22990,1177410.67,1264416208.12,9517,71,
23000,1177410.67,1276190314.85,9517,71,
23010,1177410.67,1287964421.58,9517,71,
23020,1177410.67,1299738528.31,9517,71,upgrade:value->42
23030,1193993.92,1311661884.28,9517,71,garden:flower->48
23040,1194507.72,1323604906.28,9517,71,garden:tree->32|tool:Electric Trimmer
23050,1196480.48,1335551956.23,9517,71,
23060,1196480.48,1347516761.00,9517,71,
23070,1196480.48,1359481565.77,9517,71,
23080,1196480.48,1371446370.54,9517,71,
23090,1196480.48,1383411175.30,9517,71,
23100,1196480.48,1395375980.07,9517,71,
23110,1196480.48,1407340784.84,9517,71,upgrade:growth->37
23120,1220153.57,1419471301.28,9517,71,
23130,1220153.57,1431672837.00,9517,71,
23140,1220153.57,1443874372.72,9517,71,
23150,1220153.57,1456075908.44,9517,71,
23160,1220153.57,1468277444.16,9517,71,
23170,1220153.57,1480478979.88,9517,71,
23180,1220153.57,1492680515.60,9517,71,
23190,1220153.57,1504882051.32,9517,71,
23200,1220153.57,1517083587.04,9517,71,upgrade:growth->38
23210,1243826.67,1529403488.24,9517,71,
23220,1243826.67,1541841754.91,9517,71,prestige-58|ascend-6
23230,2.56,10.24,0,104,upgrade:robots->2
23240,5.12,46.08,0,104,upgrade:robots->3
23250,7.68,112.64,0,104,upgrade:robots->4
23260,10.24,212.48,0,104,
23270,10.24,314.88,0,104,tool:Hedge Shears|upgrade:robots->5
23280,25.60,473.60,0,104,upgrade:robots->6|upgrade:value->1
23290,33.60,771.84,0,104,upgrade:robots->7|upgrade:rate->1|upgrade:value->2
23300,48.94,1195.37,0,104,upgrade:value->3|upgrade:value->4
23310,56.67,1738.90,0,104,upgrade:value->5|upgrade:value->6
23320,64.40,2344.26,0,104,upgrade:value->7
23330,68.26,2992.13,0,104,garden:flower->1|upgrade:rate->2|upgrade:growth->1|garden:flower->2
23340,79.02,3722.03,0,104,
23350,79.02,4512.26,0,104,upgrade:value->8|garden:flower->3|upgrade:robots->8|upgrade:growth->2
23360,93.93,5374.30,0,104,upgrade:growth->3|upgrade:rate->3|upgrade:growth->4
23370,106.88,6385.46,0,104,upgrade:robots->9|upgrade:growth->5|garden:flower->4
23380,120.85,7539.82,0,104,garden:rock->1|garden:rock->2
23390,121.28,8751.97,0,104,
23400,121.28,9964.76,0,104,
23410,121.28,11177.56,0,104,grass:clover
23420,143.63,12569.17,0,104,upgrade:value->9
23430,151.30,14074.48,0,104,upgrade:value->10
23440,158.97,15641.14,0,104,
23450,158.97,17230.79,0,104,upgrade:value->11|garden:flower->5|garden:flower->6
23460,168.91,18909.67,0,104,
23470,168.91,20598.81,0,104,upgrade:value->12
23480,176.69,22303.50,0,104,upgrade:rate->4|upgrade:growth->6
23490,190.16,24140.52,0,104,upgrade:growth->7|upgrade:robots->10
23500,202.92,26139.58,0,104,upgrade:growth->8|garden:rock->3|garden:flower->7|upgrade:rate->5
23510,217.20,28285.25,0,104,
23520,217.20,30457.26,0,104,upgrade:growth->9|garden:tree->1|garden:tree->2|prestige-59|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:value->1
23530,90.07,32091.05,10,104,upgrade:robots->7|upgrade:rate->1|upgrade:value->2|upgrade:value->3|upgrade:rate->2|upgrade:growth->1|upgrade:value->4
23540,170.19,33421.95,10,104,upgrade:robots->8|upgrade:growth->2|upgrade:value->5|upgrade:value->6|upgrade:value->7|upgrade:rate->3
23550,238.79,35537.68,10,104,upgrade:growth->3|garden:flower->1|upgrade:value->8|garden:flower->2|garden:flower->3|garden:flower->4|garden:rock->1|upgrade:robots->9
23560,287.13,38263.69,10,104,upgrade:growth->4|garden:rock->2
23570,312.09,41359.06,10,104,grass:clover|upgrade:growth->5|upgrade:rate->4|upgrade:growth->6|upgrade:robots->10
23580,427.80,45055.03,10,104,upgrade:growth->7|upgrade:value->9|upgrade:value->10
23590,504.36,49784.90,10,104,upgrade:value->11|garden:flower->5
23600,531.07,54988.75,10,104,upgrade:value->12|garden:flower->6|garden:tree->1|garden:flower->7|garden:rock->3|garden:rock->4|garden:tree->2|garden:flower->8
23610,571.81,60594.76,10,104,garden:rock->5|garden:flower->9|garden:rock->6|garden:flower->10|garden:tree->3|upgrade:rate->5
23620,582.69,66366.82,10,104,upgrade:growth->8|garden:tree->4|garden:rock->7|garden:flower->11
23630,625.05,72501.06,10,104,garden:rock->8
23640,625.94,78758.64,10,104,
23650,625.94,85017.99,10,104,
23660,625.94,91277.34,10,104,grass:thick|upgrade:value->13
23670,772.19,98632.05,10,104,upgrade:growth->9|upgrade:robots->11|upgrade:growth->10
23680,859.95,106894.50,10,104,upgrade:value->14|upgrade:rate->6
23690,895.67,115672.07,10,104,upgrade:growth->11|garden:pond->1
23700,953.13,125099.94,10,104,upgrade:value->15
23710,990.56,134780.93,10,104,garden:pond->2
23720,1002.50,144793.96,10,104,upgrade:value->16|garden:tree->5
23730,1044.51,154978.71,10,104,garden:fountain->1
23740,1064.79,165464.33,10,104,
23750,1064.79,176112.21,10,104,upgrade:value->17
23760,1102.82,186836.14,10,104,garden:flower->12|garden:rock->9|garden:flower->13|garden:tree->6|upgrade:robots->12
23770,1116.26,197941.93,10,104,upgrade:growth->12
23780,1168.66,209366.58,10,104,upgrade:growth->13|upgrade:rate->7
23790,1221.06,221355.10,10,104,upgrade:growth->14|garden:rock->10
23800,1274.93,233724.41,10,104,garden:tree->7|garden:flower->14|garden:rock->11
23810,1284.68,246531.16,10,104,garden:tree->8|garden:flower->15
23820,1292.98,259428.66,10,104,garden:rock->12|garden:flower->16|prestige-60|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:robots->7|upgrade:value->1|upgrade:rate->1|upgrade:value->2|upgrade:rate->2|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:value->6|upgrade:growth->1
23830,593.84,268862.12,48,104,upgrade:robots->8|upgrade:growth->2|upgrade:rate->3|upgrade:growth->3|upgrade:robots->9|upgrade:growth->4|upgrade:value->7|upgrade:value->8|upgrade:rate->4|upgrade:growth->5|upgrade:value->9|garden:flower->1|garden:flower->2|upgrade:value->10|garden:flower->3|garden:flower->4|garden:rock->1|garden:rock->2
23840,1173.91,278599.53,48,104,grass:clover|upgrade:value->11|garden:flower->5|upgrade:value->12|garden:flower->6|garden:rock->3|upgrade:robots->10|upgrade:growth->6
23850,1500.08,291698.15,48,104,upgrade:growth->7|upgrade:rate->5|upgrade:growth->8|upgrade:robots->11|upgrade:growth->9|garden:tree->1|upgrade:value->13|garden:tree->2|garden:flower->7|garden:rock->4|garden:tree->3|garden:flower->8|garden:flower->9|garden:rock->5
23860,1932.45,309784.99,48,104,garden:tree->4|garden:flower->10|garden:rock->6|garden:flower->11|garden:rock->7|garden:rock->8
23870,1963.24,329375.52,48,104,grass:thick|upgrade:value->14
23880,2296.20,351079.01,48,104,upgrade:value->15|garden:pond->1|upgrade:rate->6|upgrade:growth->10|upgrade:growth->11|upgrade:robots->12|upgrade:growth->12
23890,2805.47,376420.45,48,104,upgrade:value->16|garden:tree->5|garden:fountain->1
23900,2973.15,405095.34,48,104,upgrade:value->17|garden:tree->6|garden:flower->12|garden:flower->13
23910,3104.11,435296.77,48,104,garden:flower->14|garden:rock->9|garden:flower->15|garden:rock->10|garden:tree->7|upgrade:rate->7|upgrade:growth->13
23920,3282.09,466889.78,48,104,garden:pond->2|garden:pond->3|garden:tree->8|garden:flower->16|garden:rock->11|garden:rock->12
23930,3381.03,500498.90,48,104,garden:flower->17|garden:rock->13|garden:flower->18|garden:rock->14
23940,3405.45,534473.54,48,104,garden:tree->9|upgrade:robots->13|upgrade:growth->14
23950,3560.35,569350.88,48,104,upgrade:growth->15|upgrade:rate->8
23960,3703.33,606215.16,48,104,upgrade:growth->16|garden:tree->10
23970,3858.23,644761.71,48,104,
23980,3858.23,683344.00,48,104,
23990,3858.23,721926.29,48,104,grass:crystal|upgrade:value->18
24000,4469.61,764867.42,48,104,garden:fountain->2|garden:pond->4
24010,4588.16,810308.74,48,104,upgrade:value->19
24020,4732.44,856911.72,48,104,garden:fountain->3
24030,4809.39,904928.67,48,104,upgrade:value->20|garden:pond->5
24040,4999.35,953979.60,48,104,
24050,4999.35,1003973.05,48,104,upgrade:value->21
24060,5144.96,1054548.95,48,104,garden:fountain->4|garden:rock->15
24070,5227.47,1106236.36,48,104,
24080,5227.47,1158511.07,48,104,
24090,5227.47,1210785.78,48,104,upgrade:value->22
24100,5373.08,1264079.77,48,104,
24110,5373.08,1317810.60,48,104,garden:fountain->5|garden:flower->19|garden:flower->20|garden:tree->11|tool:Push Mower
24120,5488.31,1372372.28,48,104,prestige-61|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:robots->7|upgrade:rate->1|upgrade:value->1|upgrade:rate->2|upgrade:value->2|upgrade:value->3|upgrade:robots->8|upgrade:growth->1|upgrade:value->4|upgrade:rate->3|upgrade:growth->2|upgrade:value->5|upgrade:robots->9|upgrade:growth->3|upgrade:value->6|upgrade:value->7|upgrade:rate->4|upgrade:growth->4|upgrade:value->8
24130,2803.05,1412302.75,159,104,upgrade:value->9|garden:flower->1|upgrade:value->10|garden:flower->2|upgrade:robots->10|upgrade:growth->5|upgrade:growth->6|upgrade:rate->5|upgrade:growth->7|upgrade:robots->11|upgrade:growth->8|garden:flower->3|upgrade:value->11|garden:flower->4|garden:rock->1|garden:rock->2|upgrade:value->12|garden:flower->5|garden:flower->6|garden:rock->3|upgrade:value->13|garden:flower->7|garden:flower->8|garden:flower->9|garden:rock->4|garden:flower->10|garden:flower->11|garden:rock->5|garden:rock->6|garden:rock->7|upgrade:rate->6|upgrade:growth->9|garden:tree->1|garden:tree->2|garden:tree->3|garden:tree->4|garden:rock->8
24140,5217.37,1456408.50,159,104,grass:thick|upgrade:value->14|upgrade:value->15|upgrade:value->16
24150,6422.56,1514848.77,159,104,garden:fountain->1|garden:tree->5|upgrade:robots->12|upgrade:growth->10|upgrade:growth->11|upgrade:rate->7|upgrade:growth->12|garden:pond->1|upgrade:robots->13|upgrade:growth->13|garden:pond->2|upgrade:value->17|garden:pond->3|garden:tree->6
24160,8583.03,1592561.62,159,104,garden:flower->12|garden:flower->13|garden:rock->9|garden:flower->14|garden:flower->15|garden:rock->10|garden:flower->16|garden:rock->11|garden:rock->12|garden:flower->17|garden:tree->7|upgrade:rate->8|upgrade:growth->14|upgrade:growth->15|tool:Push Mower
24170,9500.40,1681225.51,159,104,upgrade:growth->16|garden:tree->8|garden:tree->9|garden:tree->10|garden:flower->18|garden:rock->13|garden:rock->14
24180,10005.50,1779524.71,159,104,grass:crystal
24190,11163.76,1880738.01,159,104,upgrade:value->18|garden:fountain->2|upgrade:growth->17|garden:pond->4
24200,12259.23,1998450.02,159,104,upgrade:value->19|upgrade:growth->18|garden:fountain->3
24210,13290.98,2125590.43,159,104,upgrade:value->20|garden:pond->5
24220,13795.64,2261409.90,159,104,upgrade:growth->19|upgrade:value->21
24230,14671.90,2403554.89,159,104,garden:fountain->4|garden:pond->6|garden:flower->19|garden:rock->15
24240,15044.11,2552889.70,159,104,upgrade:growth->20
24250,15538.23,2705801.40,159,104,upgrade:value->22|garden:tree->11|garden:pond->7|garden:tree->12
24260,16170.02,2864675.84,159,104,garden:flower->20|garden:rock->16
24270,16205.05,3026712.07,159,104,upgrade:growth->21|garden:fountain->5
24280,16947.55,3192552.68,159,104,garden:flower->21
24290,16968.67,3362239.42,159,104,upgrade:value->23|garden:tree->13|garden:flower->22|garden:rock->17|garden:tree->14|garden:flower->23
24300,17555.24,3536599.32,159,104,garden:rock->18|garden:flower->24|garden:rock->19|garden:rock->20
24310,17621.35,3712525.58,159,104,garden:tree->15|garden:flower->25|garden:rock->21
24320,17702.14,3889275.15,159,104,
24330,17702.14,4066296.52,159,104,
24340,17702.14,4243317.89,159,104,
24350,17702.14,4420339.26,159,104,grass:golden
24360,19359.11,4605645.49,159,104,
24370,19359.11,4799236.56,159,104,upgrade:growth->22
24380,19941.02,4998646.75,159,104,upgrade:value->24|garden:pond->8
24390,20592.45,5202020.41,159,104,garden:fountain->6
24400,20862.30,5409294.16,159,104,
24410,20862.30,5617917.13,159,104,upgrade:growth->23
24420,21466.68,5829562.03,159,104,prestige-62|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:robots->7|upgrade:rate->1|upgrade:value->1|upgrade:rate->2|upgrade:robots->8|upgrade:value->2|upgrade:value->3|upgrade:value->4|upgrade:rate->3|upgrade:growth->1|upgrade:robots->9|upgrade:growth->2|upgrade:value->5|upgrade:rate->4|upgrade:growth->3|upgrade:value->6|upgrade:robots->10|upgrade:growth->4|upgrade:value->7|upgrade:value->8|upgrade:rate->5|upgrade:growth->5|upgrade:value->9|upgrade:value->10|garden:flower->1|upgrade:robots->11|upgrade:growth->6|upgrade:value->11|garden:flower->2|garden:tree->1|garden:flower->3|garden:flower->4|garden:rock->1|garden:rock->2
24430,10304.06,5983009.32,457,104,upgrade:value->12|garden:tree->2|upgrade:value->13|garden:flower->5|garden:flower->6|upgrade:value->14|garden:flower->7|garden:flower->8|garden:rock->3|garden:flower->9|garden:rock->4|garden:flower->10|garden:rock->5|garden:flower->11|garden:rock->6|garden:rock->7|garden:rock->8|garden:tree->3|upgrade:rate->6|upgrade:growth->7|upgrade:growth->8|upgrade:robots->12|upgrade:growth->9|upgrade:rate->7|upgrade:growth->10|upgrade:robots->13|upgrade:growth->11|garden:pond->1|garden:tree->4|grass:thick|upgrade:value->15|upgrade:value->16|garden:tree->5|garden:fountain->1|garden:tree->6|upgrade:value->17|garden:flower->12|garden:flower->13|garden:rock->9|garden:rock->10
24440,19675.26,6142754.70,457,104,upgrade:value->18|garden:fountain->2|garden:flower->14|garden:flower->15|garden:flower->16|garden:rock->11|garden:flower->17|garden:rock->12|garden:tree->7|upgrade:rate->8|upgrade:growth->12|garden:pond->2|garden:pond->3|tool:Push Mower|upgrade:growth->13|upgrade:growth->14|upgrade:growth->15|upgrade:growth->16|garden:tree->8|garden:tree->9|garden:tree->10|garden:rock->13|garden:flower->18
24450,26698.12,6373017.58,457,104,garden:rock->14|grass:crystal|upgrade:growth->17|garden:pond->4|upgrade:value->19|upgrade:growth->18
24460,32673.02,6665944.89,457,104,garden:fountain->3|upgrade:value->20|garden:pond->5|upgrade:growth->19|upgrade:value->21|garden:pond->6
24470,36833.31,7014002.50,457,104,garden:fountain->4|garden:flower->19|garden:rock->15|upgrade:growth->20|upgrade:value->22|garden:tree->11
24480,39766.42,7396445.37,457,104,garden:pond->7|garden:tree->12|garden:flower->20|garden:rock->16|upgrade:growth->21|garden:fountain->5
24490,42092.26,7805204.55,457,104,upgrade:value->23|garden:tree->13|garden:tree->14|garden:flower->21|garden:rock->17|garden:flower->22|garden:tree->15|garden:rock->18|garden:flower->23|garden:rock->19
24500,43704.54,8235935.07,457,104,garden:flower->24|garden:flower->25|garden:rock->20|garden:rock->21
24510,43860.85,8674210.24,457,104,grass:golden
24520,47446.28,9116404.17,457,104,upgrade:growth->22
24530,48880.58,9598038.51,457,104,upgrade:value->24|garden:pond->8|garden:fountain->6
24540,51067.25,10103613.64,457,104,upgrade:growth->23
24550,52554.80,10623211.41,457,104,upgrade:value->25|garden:pond->9
24560,54162.33,11162466.02,457,104,upgrade:growth->24
24570,55684.61,11713222.97,457,104,upgrade:value->26|garden:fountain->7
24580,57632.51,12278368.79,457,104,garden:pond->10|garden:tree->16|garden:flower->26
24590,58204.73,12858867.91,457,104,upgrade:value->27|garden:rock->22
24600,59530.48,13444806.90,457,104,
24610,59530.48,14040111.67,457,104,upgrade:growth->25
24620,61141.89,14645084.94,457,104,garden:fountain->8|garden:flower->27
24630,61893.34,15262418.11,457,104,
24640,61893.34,15881351.51,457,104,upgrade:value->28|garden:tree->17|garden:flower->28|garden:rock->23
24650,63444.60,16515056.75,457,104,
24660,63444.60,17149502.78,457,104,upgrade:growth->26
24670,65110.43,17790612.11,457,104,
24680,65110.43,18441716.39,457,104,upgrade:value->29
24690,66467.84,19094178.09,457,104,garden:tree->18
24700,66609.55,19760131.88,457,104,garden:fountain->9|garden:tree->19
24710,67478.30,20431010.13,457,104,garden:flower->29|garden:rock->24|garden:flower->30|garden:rock->25
24720,67671.97,21107018.04,457,104,prestige-63|upgrade:robots->2|upgrade:robots->3|upgrade:robots->4|tool:Hedge Shears|upgrade:robots->5|upgrade:robots->6|upgrade:robots->7|upgrade:rate->1|upgrade:value->1|upgrade:rate->2|upgrade:robots->8|upgrade:value->2|upgrade:rate->3|upgrade:robots->9|upgrade:value->3|upgrade:value->4|upgrade:value->5|upgrade:value->6|upgrade:value->7|upgrade:value->8|upgrade:value->9|garden:flower->1|upgrade:value->10|garden:flower->2|garden:flower->3|upgrade:value->11|garden:flower->4|upgrade:rate->4|upgrade:growth->1|upgrade:robots->10|upgrade:growth->2|upgrade:rate->5|upgrade:growth->3|upgrade:robots->11|upgrade:growth->4|garden:rock->1|garden:rock->2|upgrade:value->12|upgrade:rate->6|upgrade:growth->5|upgrade:value->13|garden:flower->5|garden:flower->6|upgrade:value->14|garden:flower->7|upgrade:robots->12|upgrade:growth->6|garden:tree->1|garden:tree->2
